Structure: 
12,24,0,0,0,
0,24,12,6,5,
Parameters:
optimizer, epochs, learning rate, kernel size 
test,2000,0.0001,3,200
loss_func:
BCEWithLogitsLoss()
optimizer:
Adam (
Parameter Group 0
    amsgrad: True
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.0001
    weight_decay: 0
)



TRAINING
0.840706772258917,0.7810869964512492
0.7660691865566335,0.755526349269977
0.7527850334592592,0.7486533464289099
0.7482227664887368,0.7456478157305678
0.7460107038996353,0.7440106164115768
0.7447092540477318,0.7429981376381195
0.7438929761672677,0.7423127886976513
0.7432980835124222,0.741823375565156
0.7428845262301431,0.7414564469939249
0.7425607747775372,0.741173218056956
0.7422860394096222,0.7409471149227133
0.7420773973305738,0.7407631197818415
0.7393608079482583,0.7104314122244096
0.6748371591109981,0.6678991955467973
0.6650204908227172,0.6613961908548941
0.6599677643946973,0.6572202259213672
0.6558777949245457,0.6531727664988315
0.6506984270559629,0.6457861656787346
0.6368366064925467,0.627697739894607
0.6232110348361145,0.6188835451551077
0.617200850673069,0.6148951706797855
0.6141921568955218,0.6123783793104377
0.6121342551227166,0.6105741923774152
0.6105050130097648,0.6094536889008122
0.6091656703310533,0.6078427982771157
0.6079100356734953,0.6068947464165352
0.6068384991437482,0.6059284788803918
0.6058325755031495,0.604931694381016
0.604870080767086,0.6035297868812828
0.6039117243940603,0.6029357393582832
0.6030440956956541,0.6017176539632866
0.602021808617568,0.6007882980017459
0.6011123033282154,0.5999537788500432
0.6002613312498072,0.5990147701563432
0.5995613410760402,0.5982444178294606
0.5987181269414735,0.5983844223079031
0.5980393518578664,0.5973737327296389
0.5973113761675707,0.596279522960255
0.5966575388923323,0.5956548135291191
0.5960153341900091,0.594960071784523
0.5954424566778541,0.5943579384634813
0.5948296320948152,0.5941240804045668
0.5943402647605054,0.5936070354085095
0.5937398791327017,0.5928993373598487
0.593169856998263,0.5924010583970317
0.5926672866155701,0.591898401616923
0.5921227220024464,0.5914738004305732
0.591635260695321,0.5909525315372309
0.5911579811672292,0.590603123260467
0.5906571717515455,0.5901992169251015
0.590181113471628,0.5896670904951918
0.5897485097479208,0.589237696620757
0.5892359215407392,0.5887482133949603
0.5887829312813339,0.5884126175448022
0.5882863578306696,0.5880883031255493
0.5878467675125055,0.5874619057806357
0.5874504948974526,0.5871667755242792
0.5869418406593575,0.5866474780700366
0.5865044170354399,0.5861899236769783
0.586035625749956,0.5858959791380157
0.5856840807183549,0.5856892741126353
0.5852239866676255,0.5850647779299966
0.5848765972290959,0.5847706626470347
0.5844347697972151,0.5843206242264323
0.5840243797887897,0.5840748764264635
0.5836656425184084,0.5837687150625408
0.5833426138793076,0.5833829254716367
0.5829153617653758,0.5831287588422053
0.5825721051066558,0.5826389981666406
0.5821513166515575,0.5822806959794237
0.5818494924036514,0.5819907600772317
0.5815249469073559,0.5817074936551654
0.5811601632476264,0.5813799174980135
0.5808037137155886,0.5815628981631439
0.5804475169518076,0.5807514954934149
0.5801239823468136,0.5806621931455648
0.5797960675795966,0.5803305455341977
0.5795025585349975,0.57991861721885
0.5792074616129202,0.5795892484576092
0.5789119514262663,0.5794481596513034
0.5786552879853663,0.5792843027285766
0.5783556384913237,0.5787696665390669
0.5780728535027888,0.578697480828514
0.5777877064118956,0.5784975845655347
0.577489478529586,0.578264440687465
0.5772513418862862,0.5779195282545772
0.5769582829943032,0.5776617651990884
0.5767262134364087,0.5773788896856679
0.5765050319508352,0.5773145964085342
0.576214411320069,0.5770381433605548
0.5759950322743213,0.5767259368545473
0.5757697216379695,0.5766716475228697
0.5754971612914789,0.5766598553316135
